Epoch, Average Actor Loss, Critic Loss
436, 0.7124, 9.8484
437, 0.7040, 2.0363
438, 0.6397, 7.9753
439, 0.2678, 15.8055
440, -0.5947, 17.6977
441, -0.6176, 17.4438
442, -0.0586, 15.0777
443, 0.1927, 11.6457
444, 0.3273, 16.2954
445, -0.2498, 18.8914
446, -0.1662, 12.2183
447, -0.9747, 21.4538
448, 0.0813, 8.2343
449, 0.6752, 10.3789
450, -0.4438, 17.0808
451, 0.4731, 14.7077
452, 0.1068, 16.3714
453, -0.3931, 13.3255
454, -0.5665, 13.9500
455, 0.0397, 19.1345
456, 0.3292, 13.0961
457, 0.3518, 8.0277
458, 0.3272, 14.2017
459, 0.4558, 13.5829
460, 0.9144, 15.8285
461, -0.0283, 17.5975
462, -0.7554, 12.1369
463, -1.0318, 16.9690
464, -1.3663, 20.6957
465, -0.1431, 12.6088
466, -0.1490, 13.8813
467, 1.0739, 13.6107
468, -0.6940, 19.3987
469, -1.6709, 22.3888
470, -1.2622, 20.6229
471, 0.3070, 9.4461
472, -0.5672, 13.9407
473, 0.1292, 20.4452
474, 1.1924, 12.8205
475, 0.3792, 17.3674
476, 0.4555, 14.4939
477, -0.0398, 15.5943
478, -0.0537, 11.3127
479, 0.3096, 11.8138
480, -0.6138, 21.6973
481, -0.0557, 20.2308
482, 0.4859, 11.6805
483, 0.7538, 11.1492
484, 0.3411, 10.3344
485, -0.2528, 12.6796
486, -0.9543, 18.1398
487, -1.6785, 22.7115
488, -1.2966, 18.1534
489, -0.4160, 12.5216
490, 0.4994, 3.3464
491, -0.1246, 11.7047
492, -0.1847, 12.9368
493, -0.4575, 18.3640
494, -0.3148, 13.1003
495, -0.3617, 15.7601
496, -0.9380, 12.6081
497, -0.8498, 13.6348
498, -0.7621, 17.2283
499, 0.1543, 5.7898
500, -0.4360, 14.9074
501, -0.0012, 10.8900
502, 0.5496, 10.4886
503, -0.1377, 13.3393
504, 0.9009, 14.9051
505, -0.1314, 9.4693
506, -0.5037, 19.3690
507, -0.0713, 14.7460
508, -0.2565, 17.0778
509, 0.5419, 5.5976
510, -0.2820, 19.3835
511, 0.0610, 16.6915
512, 0.2951, 4.6470
513, 0.3979, 4.6503
514, -0.0629, 11.3505
515, 0.3977, 10.3731
516, 0.3763, 12.9238
517, 0.2093, 9.0443
518, -0.2488, 10.4006
519, -0.9533, 13.7487
520, 0.1806, 8.9699
521, -1.7125, 19.3958
522, -1.2236, 15.8228
523, -0.5390, 12.8484
524, 0.1063, 5.5611
525, -0.8789, 20.0424
526, -0.4485, 10.6291
527, -1.1557, 20.0643
528, -0.4373, 12.9568
529, -2.3119, 26.3760
530, -1.2075, 21.2675
531, -0.2129, 20.7474
532, 1.2441, 21.2997
533, 0.9390, 14.2708
534, 0.2937, 19.2235
535, -0.0120, 17.3568
536, -0.2631, 17.3660
537, 0.5101, 18.4585
538, -0.4321, 21.9748
539, 0.5456, 9.8226
540, 0.2767, 19.7791
541, 0.6104, 18.2549
542, 0.0015, 16.4840
543, 0.9921, 9.4081
544, -1.7024, 19.7544
545, -0.0687, 14.2551
546, -0.1324, 13.4724
547, 0.2567, 12.0915
548, -0.5816, 19.8023
549, 0.6494, 6.6169
550, -0.2928, 18.9546
551, -0.2237, 12.3762
552, -1.2542, 21.9263
553, -0.8538, 12.8352
554, 0.1949, 12.2259
555, 0.7605, 13.9300
556, 0.3499, 9.7610
557, 0.3116, 15.3390
558, 0.0850, 18.3609
559, -1.4714, 22.7845
560, -1.1837, 21.8138
561, 0.2814, 6.3541
562, -1.0645, 15.3579
563, 0.2579, 15.6362
564, -0.4315, 12.7072
565, -0.0531, 12.7845
566, -0.1968, 12.6083
567, 0.1575, 7.3778
568, 0.5557, 13.1087
569, 0.6894, 3.1029
570, 0.1409, 13.4702
571, -0.1695, 18.8013
572, -0.1741, 9.1455
573, -0.9353, 16.1750
574, 0.3782, 7.4376
575, -0.5780, 12.9156
576, -0.4863, 20.1615
577, -1.0899, 18.2525
578, -0.4276, 17.3228
579, 0.4602, 15.6350
580, 0.1672, 9.2246
581, 0.6259, 11.8756
582, 0.7839, 5.2935
583, 0.4127, 5.7432
584, 0.2486, 11.1569
585, 0.0382, 13.7059
586, -0.0854, 13.6759
587, 0.3976, 6.8130
588, -0.4678, 10.8197
589, -0.8198, 12.1609
590, 0.1718, 6.9241
591, -0.0899, 6.3394
592, 0.4340, 4.6861
593, -0.7734, 12.4858
594, -0.2602, 18.5451
595, 0.0952, 3.8803
596, -1.5433, 16.5659
597, -0.7665, 8.7323
598, -1.6008, 20.8480
599, -1.2893, 17.8306
600, -1.4809, 18.6379
601, -0.7346, 15.4047
602, 0.5952, 4.4458
603, 0.3741, 9.1670
604, 1.2265, 12.4357
605, 0.4515, 17.9034
606, 0.4418, 18.9731
607, 1.1461, 17.5335
608, 1.2883, 17.8261
609, -0.9158, 17.9085
610, 0.6195, 9.5549
611, -0.6294, 15.1652
612, 0.8150, 13.7457
613, 0.3063, 13.8430
614, -1.2150, 20.3679
615, -1.0828, 11.5625
616, 0.3553, 5.7577
617, -0.0168, 7.3832
618, -0.3601, 13.3342
619, -1.0631, 15.7293
620, -0.8885, 16.0931
621, -0.5682, 16.0797
622, 0.2859, 8.4840
623, -0.7321, 18.7903
624, -0.7673, 18.1893
625, 0.0983, 13.5045
626, -0.8402, 18.0394
627, -0.4758, 14.5485
628, 0.1766, 14.2214
629, 0.8473, 12.7388
630, -0.1160, 21.3296
631, 0.1116, 10.2807
632, -0.1689, 11.4321
633, 0.4315, 14.5398
634, -0.3151, 16.8048
635, -0.2708, 16.4967
636, 0.3447, 17.2996
637, 0.7957, 16.5813
638, 0.8854, 14.6945
639, -0.3047, 19.3779
640, 0.0034, 13.4256
641, -1.5895, 23.6701
642, -0.1563, 18.4024
643, -2.1836, 25.0486
644, -1.3206, 19.9904
645, -0.0620, 13.7842
646, 0.1637, 10.4555
647, 0.1930, 13.5456
648, 1.1599, 13.2816
649, 1.1425, 20.2474
650, -1.2452, 20.1670
651, -0.2879, 21.4726
652, 0.0450, 10.8229
653, -1.2856, 15.6127
654, -1.6309, 16.0321
655, 0.4697, 4.3206
