Epoch, Average Actor Loss, Critic Loss
338, 0.0311, 1.0345
339, 0.1621, 0.4314
340, -0.0589, 2.6870
341, -0.0869, 2.3603
342, 0.0582, 0.4929
343, -0.0275, 0.9379
344, -0.0195, 1.1332
345, 0.0085, 0.6108
346, -0.5807, 6.5460
347, -0.5724, 7.8309
348, -0.2657, 5.0695
349, -0.4642, 6.2986
350, -0.4087, 6.2185
351, -0.1842, 3.8089
352, 0.0452, 1.9931
353, 0.1131, 2.3507
354, -0.7907, 10.7094
355, 0.1973, 3.5978
356, 0.0912, 13.3796
357, 0.0343, 3.5999
358, 0.3785, 8.5307
359, -0.0628, 10.8355
360, 0.1867, 1.5932
361, -0.0047, 2.4309
362, 0.0653, 0.8165
363, -0.0425, 3.3988
364, 0.0391, 2.4525
365, 0.1018, 0.7809
366, 0.0975, 0.6762
367, -0.1109, 3.1255
368, -0.1043, 2.3163
369, 0.1696, 0.8425
370, 0.0220, 1.3592
371, 0.0541, 1.1233
372, 0.3287, 5.9578
373, -0.7253, 14.2428
374, -0.0221, 1.8400
375, -0.4601, 14.2333
376, -0.1602, 4.5708
377, -0.2300, 9.2021
378, -0.0570, 2.9448
379, -0.1169, 5.1481
380, -0.0146, 2.1789
381, 0.5929, 4.4852
382, 0.0513, 7.2270
383, 0.0713, 2.3972
384, 0.1395, 0.6221
385, 0.1236, 1.7190
386, -0.0581, 2.5361
387, 0.0693, 1.3754
388, 0.2285, 0.9901
389, 0.1484, 0.7814
390, 0.1069, 0.7351
391, -0.0217, 1.6041
392, 0.1606, 1.9036
393, 0.0253, 1.5675
394, 0.0707, 0.7780
395, -0.5302, 9.5732
396, 0.1502, 0.9687
397, 0.0566, 0.8008
398, 0.0824, 2.5976
399, -0.1045, 2.0568
400, -0.0352, 2.1731
401, -0.0348, 1.7901
402, -0.0982, 1.7821
403, -0.0525, 1.4890
404, -0.0266, 1.1751
405, -0.1979, 2.3003
406, -0.9217, 9.9909
407, -1.1635, 13.9332
408, 0.0602, 1.6216
409, -0.2102, 5.5118
410, -0.0100, 1.9782
411, -0.1015, 2.2970
412, -0.0196, 1.7900
413, 0.0586, 2.4346
414, 0.0621, 1.5676
415, 0.2107, 1.1636
416, 0.1748, 0.7099
417, 0.1808, 0.8082
418, 0.0474, 1.2853
419, 0.1404, 0.9816
420, 0.1780, 1.9636
421, 0.0470, 0.9898
422, 0.1502, 0.5910
423, 0.2113, 0.7860
424, -0.1935, 3.6764
425, 0.0939, 0.7076
426, 0.0264, 1.0356
427, 0.1334, 0.9311
428, 0.1798, 0.9876
429, 0.0959, 0.6409
430, -0.0051, 1.1237
431, 0.0207, 0.8626
432, 0.0053, 1.0272
433, -0.7063, 7.2249
434, -0.2798, 4.4311
435, -0.2027, 3.0633
436, -0.0451, 1.7666
437, 0.0217, 0.8039
438, 0.0697, 0.9227
439, 0.0488, 1.0130
440, -0.1248, 3.4097
441, -0.0663, 2.8082
442, 0.0548, 0.8481
443, -0.0187, 1.2097
444, 0.0433, 1.4030
445, 0.1111, 0.8564
446, -0.0015, 0.7893
447, -0.0445, 1.6208
448, -0.0400, 2.2749
449, -0.1625, 3.0240
450, -0.4343, 7.4223
451, -0.0713, 1.9541
452, 0.0725, 2.4660
453, -0.1625, 4.8116
454, -0.6853, 10.4715
455, 0.0509, 0.9814
456, -0.0477, 1.8827
457, -0.0568, 2.2045
458, 0.0729, 2.2976
459, 0.0544, 1.9201
460, -0.0036, 4.3669
461, 0.0709, 1.6660
462, 0.1951, 1.5508
463, 0.2259, 0.5463
464, 0.1571, 0.8903
465, 0.1536, 1.6546
466, 0.1100, 2.2971
467, 0.0697, 0.9405
468, 0.0420, 1.0924
469, 0.0412, 2.4305
470, 0.0507, 0.7586
471, 0.0154, 0.9509
472, 0.0426, 1.0217
473, 0.0063, 0.5468
474, -0.1422, 2.4980
475, -0.0148, 0.9240
476, -0.0164, 1.2914
477, -0.0740, 1.4489
478, -0.0436, 1.1200
479, -0.1575, 2.2615
480, -0.3280, 3.8909
481, -0.0136, 0.7734
482, -0.8668, 10.8784
483, -0.3064, 3.9289
484, -0.4170, 4.6775
485, -0.0163, 3.3854
486, 0.0560, 1.0406
487, 0.0620, 1.2051
488, 0.1084, 1.6880
489, 0.0492, 4.7020
490, 0.2560, 5.7655
491, 0.5652, 5.1506
492, -0.1691, 5.7695
493, 0.2123, 3.9638
494, 0.3046, 3.3278
495, 0.0553, 1.9928
496, 0.0033, 2.1338
497, -0.0180, 2.3098
498, -0.0709, 1.4645
499, 0.0857, 0.4605
500, -0.3482, 4.3722
501, 0.0048, 1.1068
502, -0.1122, 2.2207
503, -0.8661, 8.2344
504, 0.0646, 2.0545
505, -0.1085, 4.3083
506, -0.0592, 1.6197
507, -0.2480, 3.0614
508, -0.0250, 1.0694
509, -0.2257, 7.6761
510, -0.1139, 3.5866
511, 0.0600, 2.5583
512, 0.4262, 3.6271
513, 0.0218, 1.5172
514, 0.0179, 1.5575
515, 0.1123, 1.4346
516, -0.1957, 4.8907
517, 0.1883, 0.6144
518, 0.1001, 1.0708
519, 0.1103, 2.1635
520, 0.0250, 2.2679
521, 0.0392, 1.5503
522, 0.0982, 1.3791
523, 0.0386, 0.8300
524, -0.0745, 1.8190
525, -0.0321, 2.6977
526, -0.0541, 1.6262
527, -0.1868, 3.4479
528, -0.0752, 1.6525
529, 0.0738, 0.6719
530, -0.0741, 1.4687
531, 0.0490, 1.1682
532, -0.0210, 0.9819
533, 0.0324, 0.8810
534, -0.1234, 2.9598
535, -0.2160, 3.7986
536, -0.1199, 1.9370
537, -0.0143, 1.4522
538, -0.0173, 2.1798
539, -0.2689, 3.9041
540, -0.2319, 3.3014
541, -0.0523, 2.6692
542, 0.0040, 4.0452
543, 0.0769, 2.5087
544, 0.0547, 1.4333
545, 0.0285, 1.4528
546, -0.0974, 3.9364
547, 0.2322, 0.7899
548, -0.0044, 3.4907
549, 0.1673, 1.3172
550, -0.2274, 7.5418
551, -0.8472, 9.1479
552, 0.1558, 1.0793
553, 0.2414, 1.8369
554, 0.1727, 0.9270
555, 0.1729, 0.6182
556, 0.1199, 0.5801
557, 0.1499, 0.3964
558, 0.0479, 0.9683
559, 0.1573, 0.5065
560, 0.0693, 0.4192
561, 0.1144, 0.5547
562, 0.0801, 0.9486
563, 0.0415, 0.7091
564, 0.0729, 0.9618
565, -0.0243, 1.1346
566, 0.0269, 1.0086
567, 0.0237, 0.5806
568, -0.1002, 1.6835
