Epoch, Average Actor Loss, Critic Loss
319, 0.0938, 0.3685
320, 0.0236, 0.8979
321, -0.0552, 1.4201
322, -0.1331, 2.3054
323, 0.0801, 0.5412
324, 0.0310, 0.8562
325, 0.0249, 1.2875
326, 0.0416, 0.6629
327, 0.0022, 0.9014
328, 0.0307, 0.8242
329, 0.0718, 0.2630
330, -0.0351, 1.1459
331, 0.0384, 0.5711
332, 0.0318, 0.3506
333, -0.0633, 1.2186
334, -0.0691, 1.3829
335, -0.0460, 1.2469
336, 0.0190, 0.5761
337, -0.0175, 1.3438
338, -0.0088, 0.6503
339, 0.0125, 0.6811
340, 0.0136, 1.5322
341, 0.0098, 0.5707
342, -0.0103, 0.8642
343, -0.0630, 1.2131
344, -0.0044, 0.4922
345, -0.0250, 0.7021
346, -0.0163, 0.7059
347, 0.0027, 0.5500
348, -0.0168, 0.8979
349, -0.0081, 1.0006
350, -0.0047, 0.9418
351, -0.0463, 0.8549
352, -0.0293, 0.8174
353, -0.0447, 0.7708
354, -0.0304, 0.8752
355, -0.0025, 0.6332
356, -0.0202, 1.0762
357, 0.0101, 0.6203
358, 0.0179, 1.4653
359, -0.0280, 1.1909
360, -0.0099, 0.6985
361, -0.0465, 1.0747
362, -0.0530, 1.3877
363, -0.1170, 1.4413
364, -0.0334, 1.7512
365, 0.0895, 1.5651
366, 0.0581, 0.6151
367, 0.0727, 0.5840
368, 0.0785, 0.2654
369, -0.0059, 1.7743
370, 0.0497, 0.6621
371, 0.0168, 0.6705
372, 0.0273, 0.5909
373, -0.0836, 1.7842
374, 0.0259, 0.4308
375, 0.0209, 0.4576
376, -0.0379, 1.4664
377, -0.0281, 0.7842
378, 0.0007, 0.5445
379, -0.0216, 0.7166
380, -0.0430, 1.2748
381, 0.0129, 0.6649
382, -0.0317, 0.6716
383, 0.0262, 0.3589
384, -0.1255, 1.3404
385, 0.0242, 0.4709
386, -0.0044, 1.2676
387, -0.0763, 1.1665
388, 0.0120, 0.4860
389, -0.0385, 1.2145
390, 0.0436, 0.3510
391, 0.0521, 0.5379
392, -0.0597, 1.3639
393, 0.0420, 0.4989
394, 0.0369, 0.9893
395, 0.0138, 0.8067
396, -0.1457, 1.9398
397, -0.0372, 0.9177
398, -0.0276, 1.1731
399, -0.0046, 0.7223
400, 0.0324, 0.4783
401, 0.0078, 1.7699
402, -0.0220, 0.6498
403, 0.0635, 0.6218
404, -0.0857, 1.6099
405, 0.0049, 1.1944
406, 0.0084, 1.3676
407, 0.0026, 0.7637
408, -0.0008, 0.7391
409, 0.0275, 0.4311
410, 0.0265, 0.5680
411, 0.0357, 0.3841
412, 0.0640, 0.7159
413, -0.0199, 0.7717
414, -0.2159, 3.1373
415, -0.0206, 0.9525
416, -0.0422, 1.1337
417, 0.0287, 0.3732
418, -0.0287, 0.9306
419, -0.0700, 1.4319
420, -0.0325, 0.8103
421, -0.0262, 0.6950
422, -0.0611, 1.0424
423, -0.1031, 3.6075
424, 0.0810, 0.3254
425, -0.0303, 1.0154
426, 0.0096, 0.6433
427, 0.0625, 0.5170
428, 0.0716, 0.4605
429, 0.0740, 0.5064
430, 0.0260, 0.5855
431, 0.0331, 0.6842
432, 0.0002, 0.7832
433, 0.0168, 0.4998
434, -0.0294, 0.5993
435, -0.0077, 0.6580
436, 0.0496, 0.2742
437, 0.0518, 0.2541
438, -0.0065, 1.0173
439, -0.0080, 0.6323
440, -0.0507, 1.0337
441, -0.1246, 1.8977
442, -0.0119, 1.3045
443, -0.0910, 1.1671
444, -0.0605, 1.1268
445, -0.1251, 2.2580
446, -0.0184, 1.3743
447, 0.1162, 3.2108
448, 0.0265, 0.8583
449, 0.0195, 0.5063
450, -0.0451, 1.4149
451, -0.0095, 0.6787
452, -0.1392, 2.2500
453, -0.0194, 0.8193
454, 0.0286, 0.5703
455, 0.0497, 0.4637
456, 0.0600, 0.8994
457, 0.0123, 1.1134
458, 0.0261, 0.5152
459, 0.0070, 0.7673
460, 0.1265, 0.4708
461, 0.0182, 0.3902
462, 0.0278, 0.3186
463, -0.0587, 1.7843
464, -0.0116, 0.7440
465, 0.0295, 0.2870
466, 0.0068, 0.4185
467, 0.0380, 0.3248
468, 0.0280, 0.1937
469, -0.0122, 0.4766
470, -0.0565, 0.8423
471, -0.0421, 0.6860
472, -0.0459, 0.8218
473, 0.0183, 0.2974
474, 0.0216, 0.2342
475, 0.0270, 0.4480
476, -0.0240, 0.8244
477, -0.0041, 0.4710
478, -0.1478, 1.9734
479, -0.0343, 0.7852
480, -0.0464, 0.9802
481, -0.0246, 0.7355
482, -0.0443, 0.8467
483, -0.0149, 1.0722
484, -0.0020, 0.6889
485, -0.0215, 0.9439
486, -0.0856, 1.8957
487, -0.0364, 1.0124
488, -0.0056, 1.1558
489, -0.0271, 1.1209
