Epoch, Average Actor Loss, Critic Loss
504, 0.2416, 3.3459
505, 0.2098, 10.2348
506, 0.1060, 5.3308
507, 0.2779, 16.4174
508, 0.1824, 4.3923
509, 0.1611, 12.7049
510, -0.4550, 12.5112
511, -1.4408, 16.4713
512, -0.4407, 12.0353
513, -0.0998, 3.6052
514, -3.0803, 18.2241
515, -0.3220, 9.7459
516, -0.3124, 12.7705
517, -0.2041, 11.2899
518, -0.0887, 2.8761
519, -0.1113, 10.2938
520, 0.1532, 13.6672
521, 0.3439, 10.3445
522, -0.0579, 8.3342
523, 0.8214, 12.1864
524, -0.4013, 16.5430
525, 0.8116, 7.1895
526, 0.9269, 9.6155
527, 0.0784, 3.8293
528, 0.3880, 7.8205
529, -0.0242, 11.2278
530, -0.2630, 9.3930
531, -0.4193, 5.9233
532, -0.0919, 6.7123
533, -0.1889, 5.0393
534, 0.6179, 11.6292
535, -0.0740, 8.1697
536, -0.2212, 7.1995
537, -0.5153, 11.5726
538, -0.4376, 14.5956
539, -0.0990, 10.8065
540, 0.4242, 10.4993
541, -0.4626, 11.8827
542, 0.0827, 10.6932
543, 0.5313, 16.9067
544, -1.1641, 12.7306
545, 0.3084, 1.8937
546, -0.0570, 3.7255
547, -0.1450, 10.5667
548, -0.7145, 10.5040
549, -0.0112, 12.5704
550, 0.5252, 3.2610
551, 0.1011, 12.4082
552, -1.0306, 8.3363
553, 0.4433, 8.3866
554, 0.8230, 15.8035
555, 0.2721, 2.1002
556, 0.2850, 8.2148
557, 0.1612, 2.8395
558, -0.7990, 9.9745
559, -0.0698, 5.7883
560, 0.0440, 9.5393
561, 0.2220, 7.8657
562, 0.5844, 13.2779
563, -0.2378, 6.7368
564, 0.2018, 13.5193
565, 0.3772, 4.5555
566, -0.5676, 8.0351
567, -0.0050, 12.4276
568, 0.1315, 17.0553
569, -0.6817, 10.1042
570, -1.5282, 13.0510
571, -1.2750, 17.6840
572, -1.2647, 10.4426
573, 0.1849, 3.8707
574, 0.3350, 7.0508
575, -0.1145, 8.1389
576, 0.1687, 4.0438
577, 0.2143, 8.0816
578, 0.7082, 9.6671
579, 0.1051, 10.7391
580, 0.6994, 10.4054
581, 0.6974, 9.1897
582, 0.4597, 10.7194
583, -0.1171, 8.5758
584, 0.6901, 14.8719
585, 0.5637, 11.4458
586, 0.5125, 3.1422
587, 0.6142, 3.0419
588, 0.1614, 3.4458
589, 0.0173, 6.5207
590, -0.2283, 10.1099
591, -1.2678, 8.7127
592, -0.5432, 7.5928
593, -0.9208, 11.6177
594, -0.1774, 4.2521
595, -0.8495, 9.6895
596, -1.6636, 13.0685
597, -1.1802, 15.4433
598, -0.1975, 10.4450
599, 0.3155, 2.3423
600, 0.5380, 2.5636
601, -0.2751, 7.2545
602, 0.4000, 10.3841
603, 0.8000, 12.6567
